id,url,text,rating,time_created,user_id,user_profile_url,user_image_url,user_name,business_id
FLf8NkJdwBGV_kpHmym0NA,https://www.yelp.com/biz/mcdonalds-east-greenwich-4?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=FLf8NkJdwBGV_kpHmym0NA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,Ordered from there last night got home my burger had no burger in it just a bun cheese ketchup and onion! Tried to call multiple times no one even answered...,1,2020-02-01 10:01:09,iX12GVjOAPWFN9iT_jyejA,https://www.yelp.com/user_details?userid=iX12GVjOAPWFN9iT_jyejA,,Ronald H.,CrHHS4l6aNanWIxaH3Xa7A
t46e8IGvenaW2dAyO3lETQ,https://www.yelp.com/biz/cornerstone-pub-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=t46e8IGvenaW2dAyO3lETQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Have been coming here for awhile now, my husband and I are regulars here. We always get chicken bacon ranch pizza, highly recommended. Our favorite dish is...",5,2019-12-18 13:36:02,A-zPnukyAz1W5dl4tyMe6w,https://www.yelp.com/user_details?userid=A-zPnukyAz1W5dl4tyMe6w,https://s3-media4.fl.yelpcdn.com/photo/qMKnSIy8JtgzIov5JcoBfA/o.jpg,Kamden D.,Bv1w7xDfUOW_0PTRGX4Q2w
cmDm_udZI7H8AIua76W7MA,https://www.yelp.com/biz/cornerstone-pub-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=cmDm_udZI7H8AIua76W7MA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Love this place.

Food is terrific, beer selection is better every time I go in and most importantly the staff is amazing.",5,2019-11-12 10:02:51,hDe3LKIixvCFaCUtL6mA2g,https://www.yelp.com/user_details?userid=hDe3LKIixvCFaCUtL6mA2g,https://s3-media4.fl.yelpcdn.com/photo/jZz5sQu4cDxgAJ4CGp44SA/o.jpg,Nick M.,Bv1w7xDfUOW_0PTRGX4Q2w
DsXUn5YyWxS_rn4ThrJiQA,https://www.yelp.com/biz/cornerstone-pub-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=DsXUn5YyWxS_rn4ThrJiQA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"A very popular pub style eatery that offers more than your normal pub style restaurant.
Been here many times before and it's been many months since my last...",4,2019-07-21 15:32:45,fSWvdJOlc2DFA6TpBbGCSw,https://www.yelp.com/user_details?userid=fSWvdJOlc2DFA6TpBbGCSw,https://s3-media1.fl.yelpcdn.com/photo/TyNYX00Gv5QdfVjUXzs6AQ/o.jpg,Daniel Y.,Bv1w7xDfUOW_0PTRGX4Q2w
NQkRj_qJRaD8caMeLf2rXQ,https://www.yelp.com/biz/middle-of-nowhere-diner-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=NQkRj_qJRaD8caMeLf2rXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"A real family diner! This place has everything I look for in a mom and  pop restaurant, stop going to the corporate restaurants and use your money locally...",5,2020-03-05 09:35:30,q5zFh3bhuLy6u7CzYlsa8Q,https://www.yelp.com/user_details?userid=q5zFh3bhuLy6u7CzYlsa8Q,https://s3-media1.fl.yelpcdn.com/photo/iQLZP5MYM4bGJKN3P3tyBQ/o.jpg,Karl K.,Ptw7JjFWpSpAwgDLfChwzg
As5OE45ZU4T_3_AHvXw51A,https://www.yelp.com/biz/middle-of-nowhere-diner-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=As5OE45ZU4T_3_AHvXw51A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Filthy inside, disgusting floor, and ancient walls and decor. The service is pretty good considering I went during a very busy time. I'll give it 3 stars...",3,2020-03-02 15:04:35,Vk6zFLf5TqlC5jm_nP_B9w,https://www.yelp.com/user_details?userid=Vk6zFLf5TqlC5jm_nP_B9w,https://s3-media1.fl.yelpcdn.com/photo/znn7wWcgS3a30U0dd8N_2g/o.jpg,Ann T.,Ptw7JjFWpSpAwgDLfChwzg
SQvUl1WRQefRpkOl5QnjCg,https://www.yelp.com/biz/middle-of-nowhere-diner-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=SQvUl1WRQefRpkOl5QnjCg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Went on a Sunday morning...most were tables were filled, but the staff still manages to attend to every table.

My breakfast was great and my coffee was...",4,2019-09-19 18:59:27,eP9gr06ON9JLzX8bsZ6TUQ,https://www.yelp.com/user_details?userid=eP9gr06ON9JLzX8bsZ6TUQ,https://s3-media3.fl.yelpcdn.com/photo/Qyik_pOfcEWu2bE--ie2Ig/o.jpg,Arthur S.,Ptw7JjFWpSpAwgDLfChwzg
0JyX_cMsq_YPhBiCDqUKwQ,https://www.yelp.com/biz/walts-hot-dogs-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=0JyX_cMsq_YPhBiCDqUKwQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"A great little stand in the middle of nowhere Rhode Island, worth the stop- and Walt's a nice guy.",4,2019-01-17 04:21:19,y6s1Pw5R_gm-RDAYMVt7jw,https://www.yelp.com/user_details?userid=y6s1Pw5R_gm-RDAYMVt7jw,https://s3-media1.fl.yelpcdn.com/photo/pcbSrcIRxXT_YEqVdW4uZQ/o.jpg,RoadTrip N.,_cIoHf69sU2pIXl6yjYQRQ
1AJCpZXAy9zTkYQCqtrU2Q,https://www.yelp.com/biz/walts-hot-dogs-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=1AJCpZXAy9zTkYQCqtrU2Q&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,Just on my way to Walmart and I saw a sign for hotdogs and I thought I haven't had hotdogs for a while so I stopped here the server was super nice and he...,5,2019-03-10 15:07:17,Pvy5rVkEJCU7YQB5PhidLw,https://www.yelp.com/user_details?userid=Pvy5rVkEJCU7YQB5PhidLw,,Basketball 2.,_cIoHf69sU2pIXl6yjYQRQ
wl7RUMFQB_9UtZ8Quvpt_w,https://www.yelp.com/biz/walts-hot-dogs-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=wl7RUMFQB_9UtZ8Quvpt_w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"It's all about the service and the conversation.... are they all beef hotdogs? Dunno..... get a dog with everything or chilli. Coffee is pretty good. 
Walt...",4,2016-10-01 07:29:04,Ada6T1HFEmYmKBaasCFc6w,https://www.yelp.com/user_details?userid=Ada6T1HFEmYmKBaasCFc6w,https://s3-media1.fl.yelpcdn.com/photo/y1A_EiduktiUxpE-h8bXsg/o.jpg,Dan B.,_cIoHf69sU2pIXl6yjYQRQ
0Xsz03uvYdylPVcCGjJCvg,https://www.yelp.com/biz/little-country-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=0Xsz03uvYdylPVcCGjJCvg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"More than just pizza....although the pizza is excellent, other menu items offer the diner a culinary experience surpassing other places in the area....",5,2020-03-06 03:14:41,kLjo7rKx5Gd6L0tvtP9C1g,https://www.yelp.com/user_details?userid=kLjo7rKx5Gd6L0tvtP9C1g,https://s3-media2.fl.yelpcdn.com/photo/sITIQfMCFMLqaPNcCETp_Q/o.jpg,Gary M.,xNCeCVr_Ly2adwKGv9jlTw
dNQ7awg5vy7jMrsYoyczgA,https://www.yelp.com/biz/little-country-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=dNQ7awg5vy7jMrsYoyczgA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"This place was a pleasant surprise. From the outside it didn't look that promising. But when me and hubby walked in, we were surprised. Looks newly...",5,2019-08-02 15:15:31,rFTlMU1dDPD_RYCGSpuLMw,https://www.yelp.com/user_details?userid=rFTlMU1dDPD_RYCGSpuLMw,https://s3-media4.fl.yelpcdn.com/photo/bAvbokeIh7GyRhsNzTOaKQ/o.jpg,Chanrathany P.,xNCeCVr_Ly2adwKGv9jlTw
ugRxvIlSrJwLfXULOJyI0g,https://www.yelp.com/biz/little-country-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=ugRxvIlSrJwLfXULOJyI0g&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,Walked in to order a pizza and left with a pizza and two pumpkin ale beers down. I believe it was the new owner who was so friendly making conversation with...,5,2019-12-14 02:37:10,rXSmpt5LJDzqWpagoiy6tw,https://www.yelp.com/user_details?userid=rXSmpt5LJDzqWpagoiy6tw,https://s3-media3.fl.yelpcdn.com/photo/x0p3IR2Fu6Fx0BiurgsxRw/o.jpg,Brittany P.,xNCeCVr_Ly2adwKGv9jlTw
YpdHWATcPiyiPoe1_2kyXQ,https://www.yelp.com/biz/homestead-restaurant-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=YpdHWATcPiyiPoe1_2kyXQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,Great place love the rustic look. Great food everyone pleasant . Family oriented . Nice fire place to sit by in the winter . Nice little ride to spend time...,5,2020-01-31 03:46:20,bwCmXz2zmtlz3VdxkCyXdg,https://www.yelp.com/user_details?userid=bwCmXz2zmtlz3VdxkCyXdg,,Joan M.,R8Yka3q_tHzWTbMw8nii7Q
jVVaSyBL4r5FmjbN5eWJlg,https://www.yelp.com/biz/homestead-restaurant-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=jVVaSyBL4r5FmjbN5eWJlg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"If I could give 0 stars I would! We came in for dinner a couple weeks ago, my wife, daughters, and one other couple. The food here tasted old, like musty in...",1,2020-02-11 00:24:45,d4rDK8bD14uiEVfllzMOIA,https://www.yelp.com/user_details?userid=d4rDK8bD14uiEVfllzMOIA,,Jenna A.,R8Yka3q_tHzWTbMw8nii7Q
Ox1tOXyRKI4KirHeptTUnA,https://www.yelp.com/biz/homestead-restaurant-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=Ox1tOXyRKI4KirHeptTUnA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Homestead is a very towny, very homey diner style restaurant on a quiet part of Route 2 in Exeter.

If we didn't live about 5 minutes away from here, I'd...",3,2019-07-31 08:37:58,2xN4wqEMpBUG3PFy0ThbIw,https://www.yelp.com/user_details?userid=2xN4wqEMpBUG3PFy0ThbIw,https://s3-media2.fl.yelpcdn.com/photo/a27VgnCcsdEn7JYi16Zq-g/o.jpg,Jordan D.,R8Yka3q_tHzWTbMw8nii7Q
72nCDxy5m7_89DkpTmIcMw,https://www.yelp.com/biz/bon-bon-appetit-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=72nCDxy5m7_89DkpTmIcMw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"We came here on a recommendation. It is a bit hard to find, but well worth it. It is located at the entrance of Yawgoo Valley. The lobster is so fresh. They...",5,2019-07-21 10:04:21,VR6l8AipiJuy84a9lFTlKw,https://www.yelp.com/user_details?userid=VR6l8AipiJuy84a9lFTlKw,,Tom C.,P23oRsUl1r4RnkWRFo-M3w
-dEzEb5a6yxosGT73woEcA,https://www.yelp.com/biz/bon-bon-appetit-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=-dEzEb5a6yxosGT73woEcA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Finally found the best lobster roll in Rhode Island. I've been failing all summer (Iggy's, Monahans, Matunuck Oyster Bar) which all charge more and give you...",5,2019-07-30 08:24:49,xOMSnNegykEfxl-NnFHX9g,https://www.yelp.com/user_details?userid=xOMSnNegykEfxl-NnFHX9g,https://s3-media3.fl.yelpcdn.com/photo/zEPMEY2mW3EWCBZx2f6fkw/o.jpg,Anthony T.,P23oRsUl1r4RnkWRFo-M3w
MCI6Odsp1Z3W26USbA9R-w,https://www.yelp.com/biz/bon-bon-appetit-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=MCI6Odsp1Z3W26USbA9R-w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,Best lobster roll I have had all season at this little roadside eatery! I almost don't want to let the secret out about this hidden gem.,5,2019-07-19 18:26:44,zC01FDgyl1dx9sktkJte2w,https://www.yelp.com/user_details?userid=zC01FDgyl1dx9sktkJte2w,https://s3-media2.fl.yelpcdn.com/photo/EfbjR_wUO5rnv9FWohD7rQ/o.jpg,Barbara F.,P23oRsUl1r4RnkWRFo-M3w
kML0w7nARXoDSnI7A8SBeA,https://www.yelp.com/biz/celestial-cafe-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=kML0w7nARXoDSnI7A8SBeA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"We had a party of 4 and our reservation was cancelled at the restaurant in error. The hostess, noted that it was their error, and took it in stride getting...",5,2019-10-28 08:28:02,KOq4Gv0RcbMpTCHwtJUMyA,https://www.yelp.com/user_details?userid=KOq4Gv0RcbMpTCHwtJUMyA,https://s3-media4.fl.yelpcdn.com/photo/L8bjMbLu5N_Nt9ES-HtIEw/o.jpg,Joe T.,Fi7z65ofjwuWdj5gEBVdxw
NBM3IYiwx_JHDw_RVaVlrQ,https://www.yelp.com/biz/celestial-cafe-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=NBM3IYiwx_JHDw_RVaVlrQ&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Our go-to spot on Friday night's before URI hockey games. The food is always fast, fresh and delicious, the service is outstanding. Definitely one of our...",5,2020-03-05 14:20:51,0KllpO8L2wqDCfLVXvLI_A,https://www.yelp.com/user_details?userid=0KllpO8L2wqDCfLVXvLI_A,https://s3-media3.fl.yelpcdn.com/photo/_lvn9SuDkgg121MM7a77tw/o.jpg,Susan G.,Fi7z65ofjwuWdj5gEBVdxw
a7AJuXWYL1obANzJFLT7iA,https://www.yelp.com/biz/celestial-cafe-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=a7AJuXWYL1obANzJFLT7iA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Finally made it here today for lunch and so happy I did!  Food and service were fabulous, including attention to my food allergies.  Two of us had the BLT...",5,2019-12-04 16:17:17,MUwqO0xhkN6mdGVLwQJ-3Q,https://www.yelp.com/user_details?userid=MUwqO0xhkN6mdGVLwQJ-3Q,https://s3-media1.fl.yelpcdn.com/photo/YInwtbVX12Ynud322DJzSw/o.jpg,Kristen K.,Fi7z65ofjwuWdj5gEBVdxw
G1LfL9iza5aXL-CqKW_obg,https://www.yelp.com/biz/sophies-brew-house-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=G1LfL9iza5aXL-CqKW_obg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Friendly staff. Great coffee. Good  food. Eclectic decor. But, turn the music down!! I hate having to shout over the music to talk to the person sitting...",4,2020-03-07 05:43:28,IYMbiPqLAqexXFMm2LaD_A,https://www.yelp.com/user_details?userid=IYMbiPqLAqexXFMm2LaD_A,,K B.,hQO4-mgSCFu1SLC5lXx42A
z3GZtwutMceETUd3KwBPJg,https://www.yelp.com/biz/sophies-brew-house-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=z3GZtwutMceETUd3KwBPJg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"The only reason it has a two star rating is for the decor. It's quaint, rustic, and a good place to sit and have a meeting, or just chill. 

BUT...

I have...",2,2019-03-18 06:58:12,-QnCXeUItLsFUZzswlA4nw,https://www.yelp.com/user_details?userid=-QnCXeUItLsFUZzswlA4nw,https://s3-media4.fl.yelpcdn.com/photo/m43gVnE60GL5FM9TPqxjqw/o.jpg,Jamie F.,hQO4-mgSCFu1SLC5lXx42A
P3L7m1ZSBxOBRxgXXWwOdw,https://www.yelp.com/biz/sophies-brew-house-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=P3L7m1ZSBxOBRxgXXWwOdw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,I went here again today and the service just wasn't great as usual. I went probably around 2:15 and just ordered coffee since I know better than to get...,1,2020-01-22 20:19:36,fCH2dq5mem4ND4l8rqKbJA,https://www.yelp.com/user_details?userid=fCH2dq5mem4ND4l8rqKbJA,,Skylar R.,hQO4-mgSCFu1SLC5lXx42A
39MZbjohJMiU-kPq6OUXHg,https://www.yelp.com/biz/taste-of-china-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=39MZbjohJMiU-kPq6OUXHg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Food quality is pretty good, pretty much on-par.
Owners are quite friendly. 
Portion sizes are nice and huge!
I was quite interested to see the full bar and...",4,2018-01-22 06:17:05,nR57m3Y0GQhQsqj2osjn-Q,https://www.yelp.com/user_details?userid=nR57m3Y0GQhQsqj2osjn-Q,https://s3-media4.fl.yelpcdn.com/photo/73BvAJKpqYFGLF5Sjw5Cug/o.jpg,Jayson D.,8N_KX5HftuCp-HnCdc45Lw
clC6YTbBDeA_ggfPUzMLtg,https://www.yelp.com/biz/taste-of-china-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=clC6YTbBDeA_ggfPUzMLtg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"I really want to like this place. The owners are very nice and from NYC Chinatown. Food is tasty and they will serve, if given advanced notice, more...",2,2019-01-25 16:43:43,4TzgM-C1RIByJubVnv6Mpw,https://www.yelp.com/user_details?userid=4TzgM-C1RIByJubVnv6Mpw,https://s3-media2.fl.yelpcdn.com/photo/G76SOsaQFEdsA6fPegp3Uw/o.jpg,Lauren L.,8N_KX5HftuCp-HnCdc45Lw
2QccKQmzEFqQHDBnGt-4UA,https://www.yelp.com/biz/taste-of-china-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=2QccKQmzEFqQHDBnGt-4UA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Amazing food, great owners. Always FRESH!!!! I live in East Providence now and I will never go anywhere else but here! It's worth the 40 min drive.",5,2019-03-17 12:32:58,no_NDTdwAf3oCavm9DsRPQ,https://www.yelp.com/user_details?userid=no_NDTdwAf3oCavm9DsRPQ,https://s3-media2.fl.yelpcdn.com/photo/I2lkIyblmgXegMVQ76wd5w/o.jpg,Danielle C.,8N_KX5HftuCp-HnCdc45Lw
zeTMI1D1xoKOMgDlP_2mNA,https://www.yelp.com/biz/effie-filippous-twisted-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=zeTMI1D1xoKOMgDlP_2mNA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Looking at all the reviews and it seems like they pissed off somebody. I've been dozens of times, service is fine, pizza if better than most in the area and...",4,2019-11-18 12:53:40,NKgGmUw8UCwCIRkzdj3eUg,https://www.yelp.com/user_details?userid=NKgGmUw8UCwCIRkzdj3eUg,https://s3-media2.fl.yelpcdn.com/photo/OjyvT4AHxQvKj-JjWVxZ2Q/o.jpg,Bruce C.,73RtjdZtOOnIaOAw371doA
_ssL6CBbdgBaBEdo4GfGxw,https://www.yelp.com/biz/effie-filippous-twisted-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=_ssL6CBbdgBaBEdo4GfGxw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"I normally do not recommend other restaurants in a review but in this case it makes sense. If you want the real Filippou's pizza, go to the original...",2,2020-02-15 06:28:25,V7vAB8x1zeM-E2LeRMZSTw,https://www.yelp.com/user_details?userid=V7vAB8x1zeM-E2LeRMZSTw,https://s3-media3.fl.yelpcdn.com/photo/pQQowFUx_AFepeFVMi458g/o.jpg,Jay E.,73RtjdZtOOnIaOAw371doA
5CzZ3W2Rv03z33KgGZu4mw,https://www.yelp.com/biz/effie-filippous-twisted-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=5CzZ3W2Rv03z33KgGZu4mw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"I know this Twisted Pizza tries to be a great spot i.e. the additions they installed, added menu items, etc. but this place overall is just not good and has...",2,2020-01-17 04:51:52,2xN4wqEMpBUG3PFy0ThbIw,https://www.yelp.com/user_details?userid=2xN4wqEMpBUG3PFy0ThbIw,https://s3-media2.fl.yelpcdn.com/photo/a27VgnCcsdEn7JYi16Zq-g/o.jpg,Jordan D.,73RtjdZtOOnIaOAw371doA
v_MAsmv49A_t7hgVMGyUxA,https://www.yelp.com/biz/exeter-town-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=v_MAsmv49A_t7hgVMGyUxA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Excellent little place to grab a bite to eat.
You can smell the pizza being cooked as you walk through the door and the pizza there is great. All types of...",5,2019-09-02 16:51:42,921g0ra2_kwuW1Yo8mGxeQ,https://www.yelp.com/user_details?userid=921g0ra2_kwuW1Yo8mGxeQ,https://s3-media3.fl.yelpcdn.com/photo/K_PmI4-lZ98PQDCUB6DlBA/o.jpg,Kimberly A.,RORcDoQLZ1l2r2cA9KovHA
8OW7_DFs4ZlOrTVsU8D5GA,https://www.yelp.com/biz/exeter-town-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=8OW7_DFs4ZlOrTVsU8D5GA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"Every once in a while you'll get an awesome basic pizza.

What holds this place back from four star is consistency.  Sometimes too much cheese ...sometimes...",3,2019-07-27 15:03:13,biqVEVt0Wpq49KRlY7GS5w,https://www.yelp.com/user_details?userid=biqVEVt0Wpq49KRlY7GS5w,https://s3-media3.fl.yelpcdn.com/photo/fJOWzBFxfybotMT1YVj7kA/o.jpg,Geoffrey H.,RORcDoQLZ1l2r2cA9KovHA
Vy1-CltcgxolR0tnwxwxnw,https://www.yelp.com/biz/exeter-town-pizza-exeter?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=Vy1-CltcgxolR0tnwxwxnw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,Fast service. It can get busy at times. Fair price and Pizzas are good. Highly recommended,4,2019-08-05 05:04:32,0EZpu7X2Tx-S7UxtzyJGDA,https://www.yelp.com/user_details?userid=0EZpu7X2Tx-S7UxtzyJGDA,https://s3-media1.fl.yelpcdn.com/photo/3LrczBdowLF4VDEGm_zJqQ/o.jpg,Carla M.,RORcDoQLZ1l2r2cA9KovHA
ptmSTQmFbCvlGgFXKk4GTw,https://www.yelp.com/biz/lindys-tavern-forestdale?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=ptmSTQmFbCvlGgFXKk4GTw&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,One of my favorite places! Food is ALWAYS awesome! Great seafood plates as well. I'm always excited for Lindy's keep it up guys!,5,2020-02-06 07:19:02,1ZDbDqlDl-WB58EZJDdPFA,https://www.yelp.com/user_details?userid=1ZDbDqlDl-WB58EZJDdPFA,https://s3-media3.fl.yelpcdn.com/photo/AEjshhFV6URe1_VjN8QfaA/o.jpg,Mike C.,TSUFpu2DVh1D5l-9bU0TFw
P2Oxq-O4dlWzk63qLTrCTA,https://www.yelp.com/biz/lindys-tavern-forestdale?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=P2Oxq-O4dlWzk63qLTrCTA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"I have never had a bad meal at either of their locations. They are known for the prime rib, but I've enjoyed many entrées.
Last outing we had steak tips and...",5,2019-10-18 04:13:29,elCqwyu9QdNlDG5J2GH9yw,https://www.yelp.com/user_details?userid=elCqwyu9QdNlDG5J2GH9yw,https://s3-media3.fl.yelpcdn.com/photo/uBTmIOFyaIYze8GgPZoC-A/o.jpg,Allan G.,TSUFpu2DVh1D5l-9bU0TFw
aGgHw_Z2RPf0QRJqbEa3fA,https://www.yelp.com/biz/lindys-tavern-forestdale?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=aGgHw_Z2RPf0QRJqbEa3fA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"AVOID AT ALL COSTS! Terrible management, food and service. The word quality does not exist in this establishment. So many better options around. Management...",1,2020-02-24 18:50:10,0GGG_ndcAIUWDY8u_2CUiA,https://www.yelp.com/user_details?userid=0GGG_ndcAIUWDY8u_2CUiA,,Peter V.,TSUFpu2DVh1D5l-9bU0TFw
4gL4acJ_S-IKPKiS1Hxhlg,https://www.yelp.com/biz/the-village-haven-forestdale?adjust_creative=pzvBKuEUl0Vl1jtHQqJaog&hrid=4gL4acJ_S-IKPKiS1Hxhlg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_reviews&utm_source=pzvBKuEUl0Vl1jtHQqJaog,"This time we decided to do menu items, instead of the family style chicken. 
Like always was greeted and sat right away, and greeted by the waitress in a...",5,2020-02-02 15:52:31,UvYrzcFdalRXzy7ibN8IXw,https://www.yelp.com/user_details?userid=UvYrzcFdalRXzy7ibN8IXw,https://s3-media2.fl.yelpcdn.com/photo/WVnpmxsJkvMA_XJW8bWM0A/o.jpg,Dennis L.,lcP4rb76-ymxAdtLJGVRqw
